Exercice;Section;D/R;Fonction;Libellé fonction;Nature; BP2015 
2015;F;R;;;7478; 486 067,00    
2015;F;R;;;7482; 25 000,00    
2015;F;R;;;74833; 462 065,00    
2015;F;R;;;74834; 866 782,00    
2015;F;R;;;74835; 6 405 519,00    
2015;F;R;;;758; 454,00    
2015;F;R;;;761; 16 000,00    
2015;F;R;;;764; 9 000,00    
2015;F;R;;;7688; 469 542,00    
2015;F;R;;;7817; 300 000,00    
2015;I;D;020;ADMINISTRATION GENERALE DE LA COLLECTIVITE;202; 12 000,00    
2015;I;D;020;ADMINISTRATION GENERALE DE LA COLLECTIVITE;2031; 485 700,00    
2015;I;D;020;ADMINISTRATION GENERALE DE LA COLLECTIVITE;2051; 430 580,00    
2015;I;D;020;ADMINISTRATION GENERALE DE LA COLLECTIVITE;21311; 112 145,00    
2015;I;D;020;ADMINISTRATION GENERALE DE LA COLLECTIVITE;21318; 632 040,00    
2015;I;D;020;ADMINISTRATION GENERALE DE LA COLLECTIVITE;2135; 491 520,00    
2015;I;D;020;ADMINISTRATION GENERALE DE LA COLLECTIVITE;21531; 100 000,00    
2015;I;D;020;ADMINISTRATION GENERALE DE LA COLLECTIVITE;21533; 24 000,00    
2015;I;D;020;ADMINISTRATION GENERALE DE LA COLLECTIVITE;21534; 120 000,00    
2015;I;D;020;ADMINISTRATION GENERALE DE LA COLLECTIVITE;2182; 385 000,00    
2015;I;D;020;ADMINISTRATION GENERALE DE LA COLLECTIVITE;2183; 486 340,00    
2015;I;D;020;ADMINISTRATION GENERALE DE LA COLLECTIVITE;2184; 156 147,00    
2015;I;D;020;ADMINISTRATION GENERALE DE LA COLLECTIVITE;2188; 200 160,00    
2015;I;D;020;ADMINISTRATION GENERALE DE LA COLLECTIVITE;2313; 150 000,00    
2015;I;D;023;INFORMATION, COMMUNICATION, PUBLICITE;2051; 4 000,00    
2015;I;D;023;INFORMATION, COMMUNICATION, PUBLICITE;2188; 4 000,00    
2015;I;D;024;FETES ET CEREMONIES;2182; 6 182,00    
2015;I;D;024;FETES ET CEREMONIES;2188; 22 321,00    
2015;I;D;026;CIMETIERES ET POMPES FUNEBRES;2312; 566 000,00    
2015;I;D;048;AUTRES ACTIONS DE COOPERATION DECENTRALISEE;2184; 4 000,00    
2015;I;D;048;AUTRES ACTIONS DE COOPERATION DECENTRALISEE;2188; 4 000,00    
2015;I;D;112;POLICE MUNICIPALE;2031; 40 000,00    
2015;I;D;112;POLICE MUNICIPALE;21538; 382 000,00    
2015;I;D;112;POLICE MUNICIPALE;2182; 217 000,00    
2015;I;D;112;POLICE MUNICIPALE;2183; 37 840,00    
2015;I;D;112;POLICE MUNICIPALE;2188; 269 550,00    
2015;I;D;112;POLICE MUNICIPALE;2313; 1 960 000,00    
2015;I;D;12;HYGIENE ET SALUBRITE PUBLIQUE;2188; 15 000,00    
2015;I;D;211;ECOLES MATERNELLES;2031; 100 000,00    
2015;I;D;211;ECOLES MATERNELLES;21312; 3 402 250,00    
2015;I;D;211;ECOLES MATERNELLES;21568; 30 000,00    
2015;I;D;211;ECOLES MATERNELLES;2183; 14 000,00    
2015;I;D;211;ECOLES MATERNELLES;2184; 145 500,00    
2015;I;D;211;ECOLES MATERNELLES;2188; 111 000,00    
2015;I;D;211;ECOLES MATERNELLES;2313; 40 000,00    
2015;I;D;212;ECOLES PRIMAIRES;2031; 85 000,00    
2015;I;D;212;ECOLES PRIMAIRES;21312; 1 944 250,00    
2015;I;D;212;ECOLES PRIMAIRES;21568; 30 000,00    
2015;I;D;212;ECOLES PRIMAIRES;2183; 145 000,00    
2015;I;D;212;ECOLES PRIMAIRES;2184; 152 500,00    
2015;I;D;212;ECOLES PRIMAIRES;2188; 73 000,00    
2015;I;D;212;ECOLES PRIMAIRES;2315; 1 000,00    
2015;I;D;213;CLASSES REGROUPEES;2031; 704 000,00    
2015;I;D;213;CLASSES REGROUPEES;2051; 5 500,00    
2015;I;D;213;CLASSES REGROUPEES;21312; 3 182 030,00    
2015;I;D;213;CLASSES REGROUPEES;2188; 8 000,00    
2015;I;D;213;CLASSES REGROUPEES;2313; 3 520 000,00    
2015;I;D;251;HEBERGEMENT ET RESTAURATION SCOLAIRE;21312; 300 000,00    
2015;I;D;251;HEBERGEMENT ET RESTAURATION SCOLAIRE;21568; 4 800,00    
2015;I;D;251;HEBERGEMENT ET RESTAURATION SCOLAIRE;2184; 12 000,00    
2015;I;D;251;HEBERGEMENT ET RESTAURATION SCOLAIRE;2188; 90 000,00    
2015;I;D;251;HEBERGEMENT ET RESTAURATION SCOLAIRE;2313; 189 000,00    
2015;I;D;313;THEATRES;21318; 22 640,00    
2015;I;D;313;THEATRES;2188; 2 000,00    
2015;I;D;323;ARCHIVES;2168; 8 000,00    
2015;I;D;323;ARCHIVES;2316; 20 000,00    
2015;I;D;324;ENTRETIEN DU PATRIMOINE CULTUREL;2031; 150,00    
2015;I;D;324;ENTRETIEN DU PATRIMOINE CULTUREL;21318; 755 360,00    
2015;I;D;324;ENTRETIEN DU PATRIMOINE CULTUREL;2168; 30 000,00    
2015;I;D;324;ENTRETIEN DU PATRIMOINE CULTUREL;2188; 40 000,00    
2015;I;D;324;ENTRETIEN DU PATRIMOINE CULTUREL;2313; 106 040,00    
2015;I;D;324;ENTRETIEN DU PATRIMOINE CULTUREL;2315; 459 000,00    
2015;I;D;324;ENTRETIEN DU PATRIMOINE CULTUREL;2316; 25 000,00    
2015;I;D;40;SERVICES COMMUNS;21318; 935 000,00    
2015;I;D;411;SALLES DE SPORT, GYMNASES;21318; 710 000,00    
2015;I;D;412;STADES;2113; 200 000,00    
2015;I;D;412;STADES;21318; 400 000,00    
2015;I;D;412;STADES;2188; 100 000,00    
2015;I;D;412;STADES;2312; 290 000,00    
2015;I;D;421;CENTRES DE LOISIRS;21318; 20 000,00    
2015;I;D;421;CENTRES DE LOISIRS;2183; 500,00    
2015;I;D;421;CENTRES DE LOISIRS;2184; 5 000,00    
2015;I;D;421;CENTRES DE LOISIRS;2188; 45 000,00    
2015;I;D;422;AUTRES ACTIVITES POUR LES JEUNES;2051; 2 000,00    
2015;I;D;422;AUTRES ACTIVITES POUR LES JEUNES;21318; 210 000,00    
2015;I;D;422;AUTRES ACTIVITES POUR LES JEUNES;2183; 51 000,00    
2015;I;D;422;AUTRES ACTIVITES POUR LES JEUNES;2184; 44 000,00    
2015;I;D;422;AUTRES ACTIVITES POUR LES JEUNES;2188; 52 000,00    
2015;I;D;520;SERVICES COMMUNS;2184; 6 000,00    
2015;I;D;520;SERVICES COMMUNS;274; 112 000,00    
2015;I;D;524;AUTRES SERVICES;2031; 50 000,00    
2015;I;D;64;CRECHES ET GARDERIES;2031; 145 000,00    
2015;I;D;64;CRECHES ET GARDERIES;20422; 40 000,00    
2015;I;D;64;CRECHES ET GARDERIES;2051; 185 000,00    
2015;I;D;64;CRECHES ET GARDERIES;21318; 709 879,00    
2015;I;D;64;CRECHES ET GARDERIES;2183; 2 000,00    
2015;I;D;64;CRECHES ET GARDERIES;2184; 37 000,00    
2015;I;D;64;CRECHES ET GARDERIES;2188; 48 000,00    
2015;I;D;64;CRECHES ET GARDERIES;2312; 80 000,00    
2015;I;D;64;CRECHES ET GARDERIES;2313; 1 288 121,00    
2015;I;D;810;SERVICES COMMUNS;21533; 75 000,00    
2015;I;D;810;SERVICES COMMUNS;2315; 1 835 000,00    
2015;I;D;813;PROPRETE URBAINE;2188; 190 000,00    
2015;I;D;813;PROPRETE URBAINE;2315; 200 000,00    
2015;I;D;813;PROPRETE URBAINE;2318; 60 000,00    
2015;I;D;816;AUTRES RESEAUX ET SERVICES DIVERS;2315; 160 000,00    
2015;I;D;820;SERVICES COMMUNS;2051; 21,00    
2015;I;D;821;EQUIPEMENTS DE VOIRIE;2051; 40 000,00    
2015;I;D;821;EQUIPEMENTS DE VOIRIE;2188; 1 500,00    
2015;I;D;822;VOIRIE COMMUNALE ET ROUTES;2041512; 6 604 535,00    
2015;I;D;822;VOIRIE COMMUNALE ET ROUTES;2135; 20 000,00    
2015;I;D;822;VOIRIE COMMUNALE ET ROUTES;2315; 99 979,00    
2015;I;D;823;ESPACES VERTS URBAINS;2031; 48 000,00    
2015;I;D;823;ESPACES VERTS URBAINS;2121; 210 000,00    
2015;I;D;823;ESPACES VERTS URBAINS;21568; 30 000,00    
2015;I;D;823;ESPACES VERTS URBAINS;2182; 30 000,00    
2015;I;D;823;ESPACES VERTS URBAINS;2183; 3 000,00    
2015;I;D;823;ESPACES VERTS URBAINS;2184; 250 000,00    
2015;I;D;823;ESPACES VERTS URBAINS;2188; 170 000,00    
2015;I;D;823;ESPACES VERTS URBAINS;2312; 1 290 000,00    
2015;I;D;823;ESPACES VERTS URBAINS;2313; 2 733 800,00    
2015;I;D;824;AUTRES OPERATIONS D'AMENAGEMENT URBAIN;202; 15 000,00    
2015;I;D;824;AUTRES OPERATIONS D'AMENAGEMENT URBAIN;2031; 1 609 770,80    
2015;I;D;824;AUTRES OPERATIONS D'AMENAGEMENT URBAIN;204182; 93 843,00    
2015;I;D;824;AUTRES OPERATIONS D'AMENAGEMENT URBAIN;20421; 80 000,00    
2015;I;D;824;AUTRES OPERATIONS D'AMENAGEMENT URBAIN;20422; 4 211 038,00    
2015;I;D;824;AUTRES OPERATIONS D'AMENAGEMENT URBAIN;2111; 1 934 000,00    
2015;I;D;824;AUTRES OPERATIONS D'AMENAGEMENT URBAIN;2112; 50 000,00    
2015;I;D;824;AUTRES OPERATIONS D'AMENAGEMENT URBAIN;2138; 3 205 025,00    
2015;I;D;824;AUTRES OPERATIONS D'AMENAGEMENT URBAIN;2188; 50,00    
2015;I;D;824;AUTRES OPERATIONS D'AMENAGEMENT URBAIN;2312; 120 000,00    
2015;I;D;824;AUTRES OPERATIONS D'AMENAGEMENT URBAIN;2313; 1 270 329,20    
2015;I;D;824;AUTRES OPERATIONS D'AMENAGEMENT URBAIN;2315; 16 165 578,00    
2015;I;D;91;FOIRES ET MARCHES;2031; 10 000,00    
2015;I;D;91;FOIRES ET MARCHES;2051; 15 000,00    
2015;I;D;91;FOIRES ET MARCHES;2188; 15 000,00    
2015;I;D;91;FOIRES ET MARCHES;2313; 5 000,00    
2015;I;D;91;FOIRES ET MARCHES;2315; 150 000,00    
2015;I;D;;;1641; 12 120 000,00    
2015;I;D;;;16441; 19 827 584,00    
2015;I;D;;;165; 9 000,00    
2015;I;D;;;16818; 45 000,00    
2015;I;D;;;2111; 500 000,00    
2015;I;D;;;2112; 500 000,00    
2015;I;D;;;274; 12 500 000,00    
2015;I;D;;;275; 200 000,00    
2015;I;D;;;4541; 86 000,00    
2015;I;D;;;4581; 17 760 059,00    
2015;I;R;020;ADMINISTRATION GENERALE DE LA COLLECTIVITE;1321; 340 000,00    
2015;I;R;112;POLICE MUNICIPALE;1321; 37 200,00    
2015;I;R;213;CLASSES REGROUPEES;1322; 146 538,00    
2015;I;R;213;CLASSES REGROUPEES;1328; 1 251 507,00    
2015;I;R;322;MUSEES;13251; 694 350,00    
2015;I;R;324;ENTRETIEN DU PATRIMOINE CULTUREL;1321; 181 179,00    
2015;I;R;520;SERVICES COMMUNS;274; 112 000,00    
2015;I;R;64;CRECHES ET GARDERIES;1323; 16 000,00    
2015;I;R;64;CRECHES ET GARDERIES;1328; 320 183,00    
2015;I;R;813;PROPRETE URBAINE;1328; 40 595,00    
2015;I;R;822;VOIRIE COMMUNALE ET ROUTES;1327; 152 123,00    
2015;I;R;823;ESPACES VERTS URBAINS;1321; 100 000,00    
2015;I;R;823;ESPACES VERTS URBAINS;1328; 285 000,00    
2015;I;R;824;AUTRES OPERATIONS D'AMENAGEMENT URBAIN;1321; 119 848,00    
2015;I;R;824;AUTRES OPERATIONS D'AMENAGEMENT URBAIN;13251; 138 975,00    
2015;I;R;824;AUTRES OPERATIONS D'AMENAGEMENT URBAIN;1328; 19 110 539,00    
2015;I;R;824;AUTRES OPERATIONS D'AMENAGEMENT URBAIN;1343; 3 243 606,00    
2015;I;R;824;AUTRES OPERATIONS D'AMENAGEMENT URBAIN;1345; 15 000,00    
2015;I;R;91;FOIRES ET MARCHES;13258; 164 300,00    
2015;I;R;;;021; 343 641,00    
2015;I;R;;;024; 8 222 346,00    
2015;I;R;;;10222; 8 500 000,00    
2015;I;R;;;10223; 3 000,00    
2015;I;R;;;10226; 1 500 000,00    
2015;I;R;;;1328; 1 000 000,00    
2015;I;R;;;1342; 6 400 000,00    
2015;I;R;;;1641; 16 013 522,00    
2015;I;R;;;16441; 19 827 584,00    
2015;I;R;;;165; 5 000,00    
2015;I;R;;;16818; 50 000,00    
2015;I;R;;;274; 12 000 000,00    
2015;I;R;;;275; 200 000,00    
2015;I;R;;;2802; 83 819,00    
2015;I;R;;;28031; 1 073 183,00    
2015;I;R;;;28033; 25 969,00    
2015;I;R;;;2804132; 197 826,00    
2015;I;R;;;28041582; 837 717,00    
2015;I;R;;;2804181; 57 772,00    
2015;I;R;;;2804182; 29 064,00    
2015;I;R;;;280421; 42 569,00    
2015;I;R;;;280422; 5 614 990,00    
2015;I;R;;;28051; 849 581,00    
2015;I;R;;;28088; 7 099,00    
2015;I;R;;;28121; 198 051,00    
2015;I;R;;;28128; 486 608,00    
2015;I;R;;;28132; 574 839,00    
2015;I;R;;;281531; 12 664,00    
2015;I;R;;;281532; 1 354,00    
2015;I;R;;;281533; 34 989,00    
2015;I;R;;;281534; 80 828,00    
2015;I;R;;;281538; 6 737,00    
2015;I;R;;;281568; 135 649,00    
2015;I;R;;;28158; 3 582,00    
2015;I;R;;;28182; 595 681,00    
2015;I;R;;;28183; 2 062 320,00    
2015;I;R;;;28184; 946 006,00    
2015;I;R;;;28188; 3 051 165,00    
2015;I;R;;;4542; 86 000,00    
2015;I;R;;;4582; 17 760 059,00    
